month_order,Date,Year,Month,Day,week,day,quarter,week_order,quarter_order,month_order_2,month_order_6,year_order
23,27-11-2015,2015,11,27,48,Friday,2015 Q4,100,8,12,4,2
23,28-11-2015,2015,11,28,48,Saturday,2015 Q4,100,8,12,4,2
23,29-11-2015,2015,11,29,48,Sunday,2015 Q4,100,8,12,4,2
23,30-11-2015,2015,11,30,49,Monday,2015 Q4,101,8,12,4,2
24,01-12-2015,2015,12,1,49,Tuesday,2015 Q4,101,8,12,4,2
24,02-12-2015,2015,12,2,49,Wednesday,2015 Q4,101,8,12,4,2
24,03-12-2015,2015,12,3,49,Thursday,2015 Q4,101,8,12,4,2
24,04-12-2015,2015,12,4,49,Friday,2015 Q4,101,8,12,4,2
24,05-12-2015,2015,12,5,49,Saturday,2015 Q4,101,8,12,4,2
24,06-12-2015,2015,12,6,49,Sunday,2015 Q4,101,8,12,4,2
24,07-12-2015,2015,12,7,50,Monday,2015 Q4,102,8,12,4,2
24,08-12-2015,2015,12,8,50,Tuesday,2015 Q4,102,8,12,4,2
24,09-12-2015,2015,12,9,50,Wednesday,2015 Q4,102,8,12,4,2
24,10-12-2015,2015,12,10,50,Thursday,2015 Q4,102,8,12,4,2
24,11-12-2015,2015,12,11,50,Friday,2015 Q4,102,8,12,4,2
24,12-12-2015,2015,12,12,50,Saturday,2015 Q4,102,8,12,4,2
24,13-12-2015,2015,12,13,50,Sunday,2015 Q4,102,8,12,4,2
24,14-12-2015,2015,12,14,51,Monday,2015 Q4,103,8,12,4,2
24,15-12-2015,2015,12,15,51,Tuesday,2015 Q4,103,8,12,4,2
24,16-12-2015,2015,12,16,51,Wednesday,2015 Q4,103,8,12,4,2
24,17-12-2015,2015,12,17,51,Thursday,2015 Q4,103,8,12,4,2
24,18-12-2015,2015,12,18,51,Friday,2015 Q4,103,8,12,4,2
24,19-12-2015,2015,12,19,51,Saturday,2015 Q4,103,8,12,4,2
24,20-12-2015,2015,12,20,51,Sunday,2015 Q4,103,8,12,4,2
24,21-12-2015,2015,12,21,52,Monday,2015 Q4,104,8,12,4,2
24,22-12-2015,2015,12,22,52,Tuesday,2015 Q4,104,8,12,4,2
24,23-12-2015,2015,12,23,52,Wednesday,2015 Q4,104,8,12,4,2
24,24-12-2015,2015,12,24,52,Thursday,2015 Q4,104,8,12,4,2
24,25-12-2015,2015,12,25,52,Friday,2015 Q4,104,8,12,4,2
24,26-12-2015,2015,12,26,52,Saturday,2015 Q4,104,8,12,4,2
24,27-12-2015,2015,12,27,52,Sunday,2015 Q4,104,8,12,4,2
24,28-12-2015,2015,12,28,53,Monday,2015 Q4,105,8,12,4,2
24,29-12-2015,2015,12,29,53,Tuesday,2015 Q4,105,8,12,4,2
24,30-12-2015,2015,12,30,53,Wednesday,2015 Q4,105,8,12,4,2
24,31-12-2015,2015,12,31,53,Thursday,2015 Q4,105,8,12,4,2
25,01-01-2016,2016,1,1,53,Friday,2016 Q1,105,9,13,5,3
25,02-01-2016,2016,1,2,53,Saturday,2016 Q1,105,9,13,5,3
25,03-01-2016,2016,1,3,53,Sunday,2016 Q1,105,9,13,5,3
25,04-01-2016,2016,1,4,1,Monday,2016 Q1,106,9,13,5,3
25,05-01-2016,2016,1,5,1,Tuesday,2016 Q1,106,9,13,5,3
25,06-01-2016,2016,1,6,1,Wednesday,2016 Q1,106,9,13,5,3
25,07-01-2016,2016,1,7,1,Thursday,2016 Q1,106,9,13,5,3
25,08-01-2016,2016,1,8,1,Friday,2016 Q1,106,9,13,5,3
25,09-01-2016,2016,1,9,1,Saturday,2016 Q1,106,9,13,5,3
25,10-01-2016,2016,1,10,1,Sunday,2016 Q1,106,9,13,5,3
25,11-01-2016,2016,1,11,2,Monday,2016 Q1,107,9,13,5,3
25,12-01-2016,2016,1,12,2,Tuesday,2016 Q1,107,9,13,5,3
25,13-01-2016,2016,1,13,2,Wednesday,2016 Q1,107,9,13,5,3
25,14-01-2016,2016,1,14,2,Thursday,2016 Q1,107,9,13,5,3
25,15-01-2016,2016,1,15,2,Friday,2016 Q1,107,9,13,5,3
25,16-01-2016,2016,1,16,2,Saturday,2016 Q1,107,9,13,5,3
25,17-01-2016,2016,1,17,2,Sunday,2016 Q1,107,9,13,5,3
25,18-01-2016,2016,1,18,3,Monday,2016 Q1,108,9,13,5,3
25,19-01-2016,2016,1,19,3,Tuesday,2016 Q1,108,9,13,5,3
25,20-01-2016,2016,1,20,3,Wednesday,2016 Q1,108,9,13,5,3
25,21-01-2016,2016,1,21,3,Thursday,2016 Q1,108,9,13,5,3
25,22-01-2016,2016,1,22,3,Friday,2016 Q1,108,9,13,5,3
25,23-01-2016,2016,1,23,3,Saturday,2016 Q1,108,9,13,5,3
25,24-01-2016,2016,1,24,3,Sunday,2016 Q1,108,9,13,5,3
25,25-01-2016,2016,1,25,4,Monday,2016 Q1,109,9,13,5,3
25,26-01-2016,2016,1,26,4,Tuesday,2016 Q1,109,9,13,5,3
25,27-01-2016,2016,1,27,4,Wednesday,2016 Q1,109,9,13,5,3
25,28-01-2016,2016,1,28,4,Thursday,2016 Q1,109,9,13,5,3
25,29-01-2016,2016,1,29,4,Friday,2016 Q1,109,9,13,5,3
25,30-01-2016,2016,1,30,4,Saturday,2016 Q1,109,9,13,5,3
25,31-01-2016,2016,1,31,4,Sunday,2016 Q1,109,9,13,5,3
26,01-02-2016,2016,2,1,5,Monday,2016 Q1,110,9,13,5,3
26,02-02-2016,2016,2,2,5,Tuesday,2016 Q1,110,9,13,5,3
26,03-02-2016,2016,2,3,5,Wednesday,2016 Q1,110,9,13,5,3
26,04-02-2016,2016,2,4,5,Thursday,2016 Q1,110,9,13,5,3
26,05-02-2016,2016,2,5,5,Friday,2016 Q1,110,9,13,5,3
26,06-02-2016,2016,2,6,5,Saturday,2016 Q1,110,9,13,5,3
26,07-02-2016,2016,2,7,5,Sunday,2016 Q1,110,9,13,5,3
26,08-02-2016,2016,2,8,6,Monday,2016 Q1,111,9,13,5,3
26,09-02-2016,2016,2,9,6,Tuesday,2016 Q1,111,9,13,5,3
26,10-02-2016,2016,2,10,6,Wednesday,2016 Q1,111,9,13,5,3
26,11-02-2016,2016,2,11,6,Thursday,2016 Q1,111,9,13,5,3
26,12-02-2016,2016,2,12,6,Friday,2016 Q1,111,9,13,5,3
26,13-02-2016,2016,2,13,6,Saturday,2016 Q1,111,9,13,5,3
26,14-02-2016,2016,2,14,6,Sunday,2016 Q1,111,9,13,5,3
26,15-02-2016,2016,2,15,7,Monday,2016 Q1,112,9,13,5,3
26,16-02-2016,2016,2,16,7,Tuesday,2016 Q1,112,9,13,5,3
26,17-02-2016,2016,2,17,7,Wednesday,2016 Q1,112,9,13,5,3
26,18-02-2016,2016,2,18,7,Thursday,2016 Q1,112,9,13,5,3
26,19-02-2016,2016,2,19,7,Friday,2016 Q1,112,9,13,5,3
26,20-02-2016,2016,2,20,7,Saturday,2016 Q1,112,9,13,5,3
26,21-02-2016,2016,2,21,7,Sunday,2016 Q1,112,9,13,5,3
26,22-02-2016,2016,2,22,8,Monday,2016 Q1,113,9,13,5,3
26,23-02-2016,2016,2,23,8,Tuesday,2016 Q1,113,9,13,5,3
26,24-02-2016,2016,2,24,8,Wednesday,2016 Q1,113,9,13,5,3
26,25-02-2016,2016,2,25,8,Thursday,2016 Q1,113,9,13,5,3
26,26-02-2016,2016,2,26,8,Friday,2016 Q1,113,9,13,5,3
26,27-02-2016,2016,2,27,8,Saturday,2016 Q1,113,9,13,5,3
26,28-02-2016,2016,2,28,8,Sunday,2016 Q1,113,9,13,5,3
26,29-02-2016,2016,2,29,9,Monday,2016 Q1,114,9,13,5,3
27,01-03-2016,2016,3,1,9,Tuesday,2016 Q1,114,9,14,5,3
27,02-03-2016,2016,3,2,9,Wednesday,2016 Q1,114,9,14,5,3
27,03-03-2016,2016,3,3,9,Thursday,2016 Q1,114,9,14,5,3
27,04-03-2016,2016,3,4,9,Friday,2016 Q1,114,9,14,5,3
27,05-03-2016,2016,3,5,9,Saturday,2016 Q1,114,9,14,5,3
27,06-03-2016,2016,3,6,9,Sunday,2016 Q1,114,9,14,5,3
27,07-03-2016,2016,3,7,10,Monday,2016 Q1,115,9,14,5,3
27,08-03-2016,2016,3,8,10,Tuesday,2016 Q1,115,9,14,5,3
27,09-03-2016,2016,3,9,10,Wednesday,2016 Q1,115,9,14,5,3
27,10-03-2016,2016,3,10,10,Thursday,2016 Q1,115,9,14,5,3
27,11-03-2016,2016,3,11,10,Friday,2016 Q1,115,9,14,5,3
27,12-03-2016,2016,3,12,10,Saturday,2016 Q1,115,9,14,5,3
27,13-03-2016,2016,3,13,10,Sunday,2016 Q1,115,9,14,5,3
27,14-03-2016,2016,3,14,11,Monday,2016 Q1,116,9,14,5,3
27,15-03-2016,2016,3,15,11,Tuesday,2016 Q1,116,9,14,5,3
27,16-03-2016,2016,3,16,11,Wednesday,2016 Q1,116,9,14,5,3
27,17-03-2016,2016,3,17,11,Thursday,2016 Q1,116,9,14,5,3
27,18-03-2016,2016,3,18,11,Friday,2016 Q1,116,9,14,5,3
27,19-03-2016,2016,3,19,11,Saturday,2016 Q1,116,9,14,5,3
27,20-03-2016,2016,3,20,11,Sunday,2016 Q1,116,9,14,5,3
27,21-03-2016,2016,3,21,12,Monday,2016 Q1,117,9,14,5,3
27,22-03-2016,2016,3,22,12,Tuesday,2016 Q1,117,9,14,5,3
27,23-03-2016,2016,3,23,12,Wednesday,2016 Q1,117,9,14,5,3
27,24-03-2016,2016,3,24,12,Thursday,2016 Q1,117,9,14,5,3
27,25-03-2016,2016,3,25,12,Friday,2016 Q1,117,9,14,5,3
27,26-03-2016,2016,3,26,12,Saturday,2016 Q1,117,9,14,5,3
27,27-03-2016,2016,3,27,12,Sunday,2016 Q1,117,9,14,5,3
27,28-03-2016,2016,3,28,13,Monday,2016 Q1,118,9,14,5,3
27,29-03-2016,2016,3,29,13,Tuesday,2016 Q1,118,9,14,5,3
27,30-03-2016,2016,3,30,13,Wednesday,2016 Q1,118,9,14,5,3
27,31-03-2016,2016,3,31,13,Thursday,2016 Q1,118,9,14,5,3
28,01-04-2016,2016,4,1,13,Friday,2016 Q2,118,10,14,5,3
28,02-04-2016,2016,4,2,13,Saturday,2016 Q2,118,10,14,5,3
28,03-04-2016,2016,4,3,13,Sunday,2016 Q2,118,10,14,5,3
28,04-04-2016,2016,4,4,14,Monday,2016 Q2,119,10,14,5,3
28,05-04-2016,2016,4,5,14,Tuesday,2016 Q2,119,10,14,5,3
28,06-04-2016,2016,4,6,14,Wednesday,2016 Q2,119,10,14,5,3
28,07-04-2016,2016,4,7,14,Thursday,2016 Q2,119,10,14,5,3
28,08-04-2016,2016,4,8,14,Friday,2016 Q2,119,10,14,5,3
28,09-04-2016,2016,4,9,14,Saturday,2016 Q2,119,10,14,5,3
28,10-04-2016,2016,4,10,14,Sunday,2016 Q2,119,10,14,5,3
28,11-04-2016,2016,4,11,15,Monday,2016 Q2,120,10,14,5,3
28,12-04-2016,2016,4,12,15,Tuesday,2016 Q2,120,10,14,5,3
28,13-04-2016,2016,4,13,15,Wednesday,2016 Q2,120,10,14,5,3
28,14-04-2016,2016,4,14,15,Thursday,2016 Q2,120,10,14,5,3
28,15-04-2016,2016,4,15,15,Friday,2016 Q2,120,10,14,5,3
28,16-04-2016,2016,4,16,15,Saturday,2016 Q2,120,10,14,5,3
28,17-04-2016,2016,4,17,15,Sunday,2016 Q2,120,10,14,5,3
28,18-04-2016,2016,4,18,16,Monday,2016 Q2,121,10,14,5,3
28,19-04-2016,2016,4,19,16,Tuesday,2016 Q2,121,10,14,5,3
28,20-04-2016,2016,4,20,16,Wednesday,2016 Q2,121,10,14,5,3
28,21-04-2016,2016,4,21,16,Thursday,2016 Q2,121,10,14,5,3
28,22-04-2016,2016,4,22,16,Friday,2016 Q2,121,10,14,5,3
28,23-04-2016,2016,4,23,16,Saturday,2016 Q2,121,10,14,5,3
28,24-04-2016,2016,4,24,16,Sunday,2016 Q2,121,10,14,5,3
28,25-04-2016,2016,4,25,17,Monday,2016 Q2,122,10,14,5,3
28,26-04-2016,2016,4,26,17,Tuesday,2016 Q2,122,10,14,5,3
28,27-04-2016,2016,4,27,17,Wednesday,2016 Q2,122,10,14,5,3
28,28-04-2016,2016,4,28,17,Thursday,2016 Q2,122,10,14,5,3
28,29-04-2016,2016,4,29,17,Friday,2016 Q2,122,10,14,5,3
28,30-04-2016,2016,4,30,17,Saturday,2016 Q2,122,10,14,5,3
29,01-05-2016,2016,5,1,17,Sunday,2016 Q2,122,10,15,5,3
29,02-05-2016,2016,5,2,18,Monday,2016 Q2,123,10,15,5,3
29,03-05-2016,2016,5,3,18,Tuesday,2016 Q2,123,10,15,5,3
29,04-05-2016,2016,5,4,18,Wednesday,2016 Q2,123,10,15,5,3
29,05-05-2016,2016,5,5,18,Thursday,2016 Q2,123,10,15,5,3
29,06-05-2016,2016,5,6,18,Friday,2016 Q2,123,10,15,5,3
29,07-05-2016,2016,5,7,18,Saturday,2016 Q2,123,10,15,5,3
29,08-05-2016,2016,5,8,18,Sunday,2016 Q2,123,10,15,5,3
29,09-05-2016,2016,5,9,19,Monday,2016 Q2,124,10,15,5,3
29,10-05-2016,2016,5,10,19,Tuesday,2016 Q2,124,10,15,5,3
29,11-05-2016,2016,5,11,19,Wednesday,2016 Q2,124,10,15,5,3
29,12-05-2016,2016,5,12,19,Thursday,2016 Q2,124,10,15,5,3
29,13-05-2016,2016,5,13,19,Friday,2016 Q2,124,10,15,5,3
29,14-05-2016,2016,5,14,19,Saturday,2016 Q2,124,10,15,5,3
29,15-05-2016,2016,5,15,19,Sunday,2016 Q2,124,10,15,5,3
29,16-05-2016,2016,5,16,20,Monday,2016 Q2,125,10,15,5,3
29,17-05-2016,2016,5,17,20,Tuesday,2016 Q2,125,10,15,5,3
29,18-05-2016,2016,5,18,20,Wednesday,2016 Q2,125,10,15,5,3
29,19-05-2016,2016,5,19,20,Thursday,2016 Q2,125,10,15,5,3
29,20-05-2016,2016,5,20,20,Friday,2016 Q2,125,10,15,5,3
29,21-05-2016,2016,5,21,20,Saturday,2016 Q2,125,10,15,5,3
29,22-05-2016,2016,5,22,20,Sunday,2016 Q2,125,10,15,5,3
29,23-05-2016,2016,5,23,21,Monday,2016 Q2,126,10,15,5,3
29,24-05-2016,2016,5,24,21,Tuesday,2016 Q2,126,10,15,5,3
29,25-05-2016,2016,5,25,21,Wednesday,2016 Q2,126,10,15,5,3
29,26-05-2016,2016,5,26,21,Thursday,2016 Q2,126,10,15,5,3
29,27-05-2016,2016,5,27,21,Friday,2016 Q2,126,10,15,5,3
29,28-05-2016,2016,5,28,21,Saturday,2016 Q2,126,10,15,5,3
29,29-05-2016,2016,5,29,21,Sunday,2016 Q2,126,10,15,5,3
29,30-05-2016,2016,5,30,22,Monday,2016 Q2,127,10,15,5,3
29,31-05-2016,2016,5,31,22,Tuesday,2016 Q2,127,10,15,5,3
30,01-06-2016,2016,6,1,22,Wednesday,2016 Q2,127,10,15,5,3
30,02-06-2016,2016,6,2,22,Thursday,2016 Q2,127,10,15,5,3
30,03-06-2016,2016,6,3,22,Friday,2016 Q2,127,10,15,5,3
30,04-06-2016,2016,6,4,22,Saturday,2016 Q2,127,10,15,5,3
30,05-06-2016,2016,6,5,22,Sunday,2016 Q2,127,10,15,5,3
30,06-06-2016,2016,6,6,23,Monday,2016 Q2,128,10,15,5,3
30,07-06-2016,2016,6,7,23,Tuesday,2016 Q2,128,10,15,5,3
30,08-06-2016,2016,6,8,23,Wednesday,2016 Q2,128,10,15,5,3
30,09-06-2016,2016,6,9,23,Thursday,2016 Q2,128,10,15,5,3
30,10-06-2016,2016,6,10,23,Friday,2016 Q2,128,10,15,5,3
30,11-06-2016,2016,6,11,23,Saturday,2016 Q2,128,10,15,5,3
30,12-06-2016,2016,6,12,23,Sunday,2016 Q2,128,10,15,5,3
30,13-06-2016,2016,6,13,24,Monday,2016 Q2,129,10,15,5,3
30,14-06-2016,2016,6,14,24,Tuesday,2016 Q2,129,10,15,5,3
30,15-06-2016,2016,6,15,24,Wednesday,2016 Q2,129,10,15,5,3
30,16-06-2016,2016,6,16,24,Thursday,2016 Q2,129,10,15,5,3
30,17-06-2016,2016,6,17,24,Friday,2016 Q2,129,10,15,5,3
30,18-06-2016,2016,6,18,24,Saturday,2016 Q2,129,10,15,5,3
30,19-06-2016,2016,6,19,24,Sunday,2016 Q2,129,10,15,5,3
30,20-06-2016,2016,6,20,25,Monday,2016 Q2,130,10,15,5,3
30,21-06-2016,2016,6,21,25,Tuesday,2016 Q2,130,10,15,5,3
30,22-06-2016,2016,6,22,25,Wednesday,2016 Q2,130,10,15,5,3
30,23-06-2016,2016,6,23,25,Thursday,2016 Q2,130,10,15,5,3
30,24-06-2016,2016,6,24,25,Friday,2016 Q2,130,10,15,5,3
30,25-06-2016,2016,6,25,25,Saturday,2016 Q2,130,10,15,5,3
30,26-06-2016,2016,6,26,25,Sunday,2016 Q2,130,10,15,5,3
30,27-06-2016,2016,6,27,26,Monday,2016 Q2,131,10,15,5,3
30,28-06-2016,2016,6,28,26,Tuesday,2016 Q2,131,10,15,5,3
30,29-06-2016,2016,6,29,26,Wednesday,2016 Q2,131,10,15,5,3
30,30-06-2016,2016,6,30,26,Thursday,2016 Q2,131,10,15,5,3
31,01-07-2016,2016,7,1,26,Friday,2016 Q3,131,11,16,6,3
31,02-07-2016,2016,7,2,26,Saturday,2016 Q3,131,11,16,6,3
31,03-07-2016,2016,7,3,26,Sunday,2016 Q3,131,11,16,6,3
31,04-07-2016,2016,7,4,27,Monday,2016 Q3,132,11,16,6,3
31,05-07-2016,2016,7,5,27,Tuesday,2016 Q3,132,11,16,6,3
31,06-07-2016,2016,7,6,27,Wednesday,2016 Q3,132,11,16,6,3
31,07-07-2016,2016,7,7,27,Thursday,2016 Q3,132,11,16,6,3
31,08-07-2016,2016,7,8,27,Friday,2016 Q3,132,11,16,6,3
31,09-07-2016,2016,7,9,27,Saturday,2016 Q3,132,11,16,6,3
31,10-07-2016,2016,7,10,27,Sunday,2016 Q3,132,11,16,6,3
31,11-07-2016,2016,7,11,28,Monday,2016 Q3,133,11,16,6,3
31,12-07-2016,2016,7,12,28,Tuesday,2016 Q3,133,11,16,6,3
31,13-07-2016,2016,7,13,28,Wednesday,2016 Q3,133,11,16,6,3
31,14-07-2016,2016,7,14,28,Thursday,2016 Q3,133,11,16,6,3
31,15-07-2016,2016,7,15,28,Friday,2016 Q3,133,11,16,6,3
31,16-07-2016,2016,7,16,28,Saturday,2016 Q3,133,11,16,6,3
31,17-07-2016,2016,7,17,28,Sunday,2016 Q3,133,11,16,6,3
31,18-07-2016,2016,7,18,29,Monday,2016 Q3,134,11,16,6,3
31,19-07-2016,2016,7,19,29,Tuesday,2016 Q3,134,11,16,6,3
31,20-07-2016,2016,7,20,29,Wednesday,2016 Q3,134,11,16,6,3
31,21-07-2016,2016,7,21,29,Thursday,2016 Q3,134,11,16,6,3
31,22-07-2016,2016,7,22,29,Friday,2016 Q3,134,11,16,6,3
31,23-07-2016,2016,7,23,29,Saturday,2016 Q3,134,11,16,6,3
31,24-07-2016,2016,7,24,29,Sunday,2016 Q3,134,11,16,6,3
31,25-07-2016,2016,7,25,30,Monday,2016 Q3,135,11,16,6,3
31,26-07-2016,2016,7,26,30,Tuesday,2016 Q3,135,11,16,6,3
31,27-07-2016,2016,7,27,30,Wednesday,2016 Q3,135,11,16,6,3
31,28-07-2016,2016,7,28,30,Thursday,2016 Q3,135,11,16,6,3
31,29-07-2016,2016,7,29,30,Friday,2016 Q3,135,11,16,6,3
31,30-07-2016,2016,7,30,30,Saturday,2016 Q3,135,11,16,6,3
31,31-07-2016,2016,7,31,30,Sunday,2016 Q3,135,11,16,6,3
32,01-08-2016,2016,8,1,31,Monday,2016 Q3,136,11,16,6,3
32,02-08-2016,2016,8,2,31,Tuesday,2016 Q3,136,11,16,6,3
32,03-08-2016,2016,8,3,31,Wednesday,2016 Q3,136,11,16,6,3
32,04-08-2016,2016,8,4,31,Thursday,2016 Q3,136,11,16,6,3
32,05-08-2016,2016,8,5,31,Friday,2016 Q3,136,11,16,6,3
32,06-08-2016,2016,8,6,31,Saturday,2016 Q3,136,11,16,6,3
32,07-08-2016,2016,8,7,31,Sunday,2016 Q3,136,11,16,6,3
32,08-08-2016,2016,8,8,32,Monday,2016 Q3,137,11,16,6,3
32,09-08-2016,2016,8,9,32,Tuesday,2016 Q3,137,11,16,6,3
32,10-08-2016,2016,8,10,32,Wednesday,2016 Q3,137,11,16,6,3
32,11-08-2016,2016,8,11,32,Thursday,2016 Q3,137,11,16,6,3
32,12-08-2016,2016,8,12,32,Friday,2016 Q3,137,11,16,6,3
32,13-08-2016,2016,8,13,32,Saturday,2016 Q3,137,11,16,6,3
32,14-08-2016,2016,8,14,32,Sunday,2016 Q3,137,11,16,6,3
32,15-08-2016,2016,8,15,33,Monday,2016 Q3,138,11,16,6,3
32,16-08-2016,2016,8,16,33,Tuesday,2016 Q3,138,11,16,6,3
32,17-08-2016,2016,8,17,33,Wednesday,2016 Q3,138,11,16,6,3
32,18-08-2016,2016,8,18,33,Thursday,2016 Q3,138,11,16,6,3
32,19-08-2016,2016,8,19,33,Friday,2016 Q3,138,11,16,6,3
32,20-08-2016,2016,8,20,33,Saturday,2016 Q3,138,11,16,6,3
32,21-08-2016,2016,8,21,33,Sunday,2016 Q3,138,11,16,6,3
32,22-08-2016,2016,8,22,34,Monday,2016 Q3,139,11,16,6,3
32,23-08-2016,2016,8,23,34,Tuesday,2016 Q3,139,11,16,6,3
32,24-08-2016,2016,8,24,34,Wednesday,2016 Q3,139,11,16,6,3
32,25-08-2016,2016,8,25,34,Thursday,2016 Q3,139,11,16,6,3
32,26-08-2016,2016,8,26,34,Friday,2016 Q3,139,11,16,6,3
32,27-08-2016,2016,8,27,34,Saturday,2016 Q3,139,11,16,6,3
32,28-08-2016,2016,8,28,34,Sunday,2016 Q3,139,11,16,6,3
32,29-08-2016,2016,8,29,35,Monday,2016 Q3,140,11,16,6,3
32,30-08-2016,2016,8,30,35,Tuesday,2016 Q3,140,11,16,6,3
32,31-08-2016,2016,8,31,35,Wednesday,2016 Q3,140,11,16,6,3
33,01-09-2016,2016,9,1,35,Thursday,2016 Q3,140,11,17,6,3
33,02-09-2016,2016,9,2,35,Friday,2016 Q3,140,11,17,6,3
33,03-09-2016,2016,9,3,35,Saturday,2016 Q3,140,11,17,6,3
33,04-09-2016,2016,9,4,35,Sunday,2016 Q3,140,11,17,6,3
33,05-09-2016,2016,9,5,36,Monday,2016 Q3,141,11,17,6,3
33,06-09-2016,2016,9,6,36,Tuesday,2016 Q3,141,11,17,6,3
33,07-09-2016,2016,9,7,36,Wednesday,2016 Q3,141,11,17,6,3
33,08-09-2016,2016,9,8,36,Thursday,2016 Q3,141,11,17,6,3
33,09-09-2016,2016,9,9,36,Friday,2016 Q3,141,11,17,6,3
33,10-09-2016,2016,9,10,36,Saturday,2016 Q3,141,11,17,6,3
33,11-09-2016,2016,9,11,36,Sunday,2016 Q3,141,11,17,6,3
33,12-09-2016,2016,9,12,37,Monday,2016 Q3,142,11,17,6,3
33,13-09-2016,2016,9,13,37,Tuesday,2016 Q3,142,11,17,6,3
33,14-09-2016,2016,9,14,37,Wednesday,2016 Q3,142,11,17,6,3
33,15-09-2016,2016,9,15,37,Thursday,2016 Q3,142,11,17,6,3
33,16-09-2016,2016,9,16,37,Friday,2016 Q3,142,11,17,6,3
33,17-09-2016,2016,9,17,37,Saturday,2016 Q3,142,11,17,6,3
33,18-09-2016,2016,9,18,37,Sunday,2016 Q3,142,11,17,6,3
33,19-09-2016,2016,9,19,38,Monday,2016 Q3,143,11,17,6,3
33,20-09-2016,2016,9,20,38,Tuesday,2016 Q3,143,11,17,6,3
33,21-09-2016,2016,9,21,38,Wednesday,2016 Q3,143,11,17,6,3
33,22-09-2016,2016,9,22,38,Thursday,2016 Q3,143,11,17,6,3
33,23-09-2016,2016,9,23,38,Friday,2016 Q3,143,11,17,6,3
33,24-09-2016,2016,9,24,38,Saturday,2016 Q3,143,11,17,6,3
33,25-09-2016,2016,9,25,38,Sunday,2016 Q3,143,11,17,6,3
33,26-09-2016,2016,9,26,39,Monday,2016 Q3,144,11,17,6,3
33,27-09-2016,2016,9,27,39,Tuesday,2016 Q3,144,11,17,6,3
33,28-09-2016,2016,9,28,39,Wednesday,2016 Q3,144,11,17,6,3
33,29-09-2016,2016,9,29,39,Thursday,2016 Q3,144,11,17,6,3
33,30-09-2016,2016,9,30,39,Friday,2016 Q3,144,11,17,6,3
34,01-10-2016,2016,10,1,39,Saturday,2016 Q4,144,12,17,6,3
34,02-10-2016,2016,10,2,39,Sunday,2016 Q4,144,12,17,6,3
34,03-10-2016,2016,10,3,40,Monday,2016 Q4,145,12,17,6,3
34,04-10-2016,2016,10,4,40,Tuesday,2016 Q4,145,12,17,6,3
34,05-10-2016,2016,10,5,40,Wednesday,2016 Q4,145,12,17,6,3
34,06-10-2016,2016,10,6,40,Thursday,2016 Q4,145,12,17,6,3
34,07-10-2016,2016,10,7,40,Friday,2016 Q4,145,12,17,6,3
34,08-10-2016,2016,10,8,40,Saturday,2016 Q4,145,12,17,6,3
34,09-10-2016,2016,10,9,40,Sunday,2016 Q4,145,12,17,6,3
34,10-10-2016,2016,10,10,41,Monday,2016 Q4,146,12,17,6,3
34,11-10-2016,2016,10,11,41,Tuesday,2016 Q4,146,12,17,6,3
34,12-10-2016,2016,10,12,41,Wednesday,2016 Q4,146,12,17,6,3
34,13-10-2016,2016,10,13,41,Thursday,2016 Q4,146,12,17,6,3
34,14-10-2016,2016,10,14,41,Friday,2016 Q4,146,12,17,6,3
34,15-10-2016,2016,10,15,41,Saturday,2016 Q4,146,12,17,6,3
34,16-10-2016,2016,10,16,41,Sunday,2016 Q4,146,12,17,6,3
34,17-10-2016,2016,10,17,42,Monday,2016 Q4,147,12,17,6,3
34,18-10-2016,2016,10,18,42,Tuesday,2016 Q4,147,12,17,6,3
34,19-10-2016,2016,10,19,42,Wednesday,2016 Q4,147,12,17,6,3
34,20-10-2016,2016,10,20,42,Thursday,2016 Q4,147,12,17,6,3
34,21-10-2016,2016,10,21,42,Friday,2016 Q4,147,12,17,6,3
34,22-10-2016,2016,10,22,42,Saturday,2016 Q4,147,12,17,6,3
34,23-10-2016,2016,10,23,42,Sunday,2016 Q4,147,12,17,6,3
34,24-10-2016,2016,10,24,43,Monday,2016 Q4,148,12,17,6,3
34,25-10-2016,2016,10,25,43,Tuesday,2016 Q4,148,12,17,6,3
34,26-10-2016,2016,10,26,43,Wednesday,2016 Q4,148,12,17,6,3
34,27-10-2016,2016,10,27,43,Thursday,2016 Q4,148,12,17,6,3
34,28-10-2016,2016,10,28,43,Friday,2016 Q4,148,12,17,6,3
34,29-10-2016,2016,10,29,43,Saturday,2016 Q4,148,12,17,6,3
34,30-10-2016,2016,10,30,43,Sunday,2016 Q4,148,12,17,6,3
34,31-10-2016,2016,10,31,44,Monday,2016 Q4,149,12,17,6,3
35,01-11-2016,2016,11,1,44,Tuesday,2016 Q4,149,12,18,6,3
35,02-11-2016,2016,11,2,44,Wednesday,2016 Q4,149,12,18,6,3
35,03-11-2016,2016,11,3,44,Thursday,2016 Q4,149,12,18,6,3
35,04-11-2016,2016,11,4,44,Friday,2016 Q4,149,12,18,6,3
35,05-11-2016,2016,11,5,44,Saturday,2016 Q4,149,12,18,6,3
35,06-11-2016,2016,11,6,44,Sunday,2016 Q4,149,12,18,6,3
35,07-11-2016,2016,11,7,45,Monday,2016 Q4,150,12,18,6,3
35,08-11-2016,2016,11,8,45,Tuesday,2016 Q4,150,12,18,6,3
